央视,#genre#
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
北京新闻,http://live.funhillrm.com/5/sd/live.m3u8?zbeid
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8?blog.ntnas.top
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild

港澳台,#genre#

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
东森新闻美洲台,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
好消息综合台,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
中國環球電視,http://live.cgtn.com/500/prog_index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
阿里郎电视,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
每日影院,http://beifeng.site:4000/udp/239.3.1.111:8001
幸福剧场,http://beifeng.site:4000/udp/239.3.1.112:8001
幸福娱乐,http://beifeng.site:4000/udp/239.3.1.113:8001

MTV1,#genre#

艾歌-一生中最爱的人,http://vodcdn.video.taobao.com/oss/ali-video/7506ddfc8f692a7cda1b2ef73531f78b/video.m3u8
爱火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_8PE4gUo5KSp4gU.mp4
爱你一万年,https://vdse.bdstatic.com//c027668292bb1bdfdda8a0bc83845aa7.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-09-24T22%3A08%3A02Z%2F-1%2Fhost%2Fa8bfe62352101c98bdaee840cbbf7d37a5f40e65a0bc2c4cfa96aa163cbd4f10
安东阳+樊桐舟-万水千山总是爱,http://em.21dtv.com/songs/60099201.mkv
白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60029221.mkv
白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60113900.mkv
毕福剑+苏丹-走天涯,http://em.21dtv.com/songs/60079748.mkv
别哭我最爱的人,https://vdse.bdstatic.com//bc216e064a532ef52b47f9ed56b6fec7.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-12-31T20%3A07%3A35Z%2F-1%2Fhost%2F1c095d8034181a90ff151a9d10277b658a273ff896865991d024c04c07a4fd52
别知己,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9sG2-AUo4MTLmAQ.mp4
不一样的美,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmfvL9QUolKvHtQE.mp4
蔡琴-今宵多珍重,http://em.21dtv.com/songs/60023921.mkv
蔡琴-绿岛小夜曲,http://em.21dtv.com/songs/60028153.mkv
蔡依琳,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1veR5wUosO_wxAM.mp4
草蜢-半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
草蜢-宝贝对不起,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
草蜢-失恋阵线联盟,http://vodcdn.video.taobao.com/oss/ali-video/bbae2fc164d9517913ed5a9117f8455b/video.m3u8
草蜢-忘情森巴舞,http://vodcdn.video.taobao.com/oss/ali-video/a30020a6cd9ce2a8b387e029f9c5365c/video.m3u8
草原情哥哥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg26rA4gUou4uf7AU.mp4
侧田-迟钝(演唱会),http://em.21dtv.com/songs/60012780.mkv
侧田-千亿个夜晚,http://em.21dtv.com/songs/60034179.mkv
曾经拥有的那些年,http://em.21dtv.com/songs/60110036.mkv
常石磊-我爱你中国,http://em.21dtv.com/songs/60044657.mkv
陈百强-今宵多珍重,http://em.21dtv.com/songs/60023922.mkv
陈百强-南北一家亲,http://em.21dtv.com/songs/60031082.mkv
陈百强-念亲恩,http://em.21dtv.com/songs/60032661.mkv
陈百强-偏偏喜欢你,http://em.21dtv.com/songs/60033420.mkv
陈彼得+张行-一条路,http://em.21dtv.com/songs/60053734.mkv
陈楚生-想念,http://em.21dtv.com/songs/60049177.mkv
陈浩德-故乡的雨,http://em.21dtv.com/songs/60075574.mkv
陈慧娴-黎明不要来,http://em.21dtv.com/songs/60026831.mkv
陈慧娴-明日有明天,http://em.21dtv.com/songs/60030151.mkv
陈慧娴-让一切随风,http://em.21dtv.com/songs/60100587.mkv
陈洁灵-黎明不要来),http://em.21dtv.com/songs/60026832.mkv
陈柯宇生僻字,http://vd2.bdstatic.com/mda-jb28qp6tauzkzpy9/hd/mda-jb28qp6tauzkzpy9.mp4
陈雷-故乡的月,http://em.21dtv.com/songs/60019098.mkv
陈诗莉-世界都知道,http://em.21dtv.com/songs/60077633.mkv
陈淑桦+李宗盛-你走你的路,http://em.21dtv.com/songs/60032576.mkv
陈一郎-情海一条龙,http://em.21dtv.com/songs/60095966.mkv
陈奕迅-马利奥派对,http://em.21dtv.com/songs/60028368.mkv
陈奕迅-玛利奥派对,http://em.21dtv.com/songs/60028396.mkv
陈奕迅-每一个明天,http://em.21dtv.com/songs/60029081.mkv
成都,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4
成龙+金喜善-美丽的神话(hd剧情),http://em.21dtv.com/songs/60029219.mkv
成龙+金喜善-美丽的神话,http://em.21dtv.com/songs/60029222.mkv
闯天涯,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsZ-V4gUo8dCz8wE.mp4
崔健-不是我不明白,http://em.21dtv.com/songs/60011382.mkv
崔健-新长征路上的摇滚,http://em.21dtv.com/songs/60050989.mkv
崔萍-今宵多珍重,http://em.21dtv.com/songs/60023923.mkv
达明一派-每日一禁果),http://em.21dtv.com/songs/60029045.mkv
达明一派-你还爱我吗,http://em.21dtv.com/songs/60031731.mkv
大风吹,http://vdown2.kuwo.cn/resource//t5/0/eTNBMFltlx07LI3bUVOg01041201VIsY0E010.mp4
当你老了,http://em.21dtv.com/songs/60139237.mkv
当我想你的时候,http://em.21dtv.com/songs/60139299.mkv
刀郎-沙枣花儿香,http://em.21dtv.com/songs/60037482.mkv
盗将行,https://vdse.bdstatic.com//8355cbc6c2fe19c5ad280869218430f5.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A03%3A13Z%2F-1%2Fhost
等待,http://em.21dtv.com/songs/60100037.mkv
等到山花开,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggcOv5wUo4pShggc.mp4
邓智乐-雨中即景),http://em.21dtv.com/songs/60055752.mkv
董事长乐团-刺字,http://em.21dtv.com/songs/60013471.mkv
动力火车+迪克牛仔-一样的月光,http://em.21dtv.com/songs/60053816.mkv
动力火车-热情的沙漠,http://em.21dtv.com/songs/60036260.mkv
樊奕敏-热情的沙漠(演唱会),http://em.21dtv.com/songs/60064791.mkv
方伊琪-默默祝福你,http://em.21dtv.com/songs/60076754.mkv
费翔-故乡的云,http://em.21dtv.com/songs/60019102.mkv
费翔-故乡的云,http://em.21dtv.com/songs/60019104.mkv
风筝误,https://vdse.bdstatic.com/c331feb0b4730b05d03793ffc024e62a.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
凤凰传奇-策马奔腾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042013&response=res&format=mp4&type=convert_url
凤凰传奇-歌唱二小放牛郎,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_8120530&response=res&format=mp4&type=convert_url
凤凰传奇-华夏传说,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40828850&response=res&format=mp4&type=convert_url
凤凰传奇-御龙归字谣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1164118&response=res&format=mp4&type=convert_url
凤凰传奇-自由自在,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042025&response=res&format=mp4&type=convert_url
浮诛张杰,https://vdse.bdstatic.com/1c2dc5580507bc1b0ef507c63b3fc461.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
改变自己,http://em.21dtv.com/songs/60139294.mkv
盖鸣晖-逝去的诺言,http://em.21dtv.com/songs/60083809.mkv
高向鹏-老兄行酒楼,http://em.21dtv.com/songs/60026442.mkv
歌在飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl4XG4gUo2IDXsAM.mp4
公虾米,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4
龚月-念亲恩,http://em.21dtv.com/songs/60032662.mkv
孤芳自赏,https://vdse.bdstatic.com//650fda26067e619a8632b173052b3a08.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A59Z%2F-1%2Fhost
古巨基+侧田-年年有今日,http://em.21dtv.com/songs/60032631.mkv
古巨基+李泉-热情的沙漠,http://em.21dtv.com/songs/60098177.mkv
古巨基-年年有今日,http://em.21dtv.com/songs/60032632.mkv
关淑怡-恋一世的爱,http://em.21dtv.com/songs/60027152.mkv
关淑怡-梦伴,http://em.21dtv.com/songs/60029476.mkv
关淑怡-缱绻星光下,http://em.21dtv.com/songs/60034339.mkv
关淑怡-缱绻星光下,http://em.21dtv.com/songs/60034341.mkv
光良+曹格-少年,http://em.21dtv.com/songs/60038120.mkv
光良-第一次,http://vodcdn.video.taobao.com/oss/ali-video/fe68ff471420aaefcb3a7f4f413ad3f4/video.m3u8
光良-童话,http://vodcdn.video.taobao.com/oss/ali-video/e2c54a5b89aaa794cfc186c41d2ef348/video.m3u8
光明,http://em.21dtv.com/songs/60139117.mkv
郭富城-梦伴,http://em.21dtv.com/songs/60029477.mkv
郭富城-木偶袭地球,http://em.21dtv.com/songs/60030576.mkv
郭富城-时光,http://em.21dtv.com/songs/60039095.mkv
黑龙-请别离开我,http://em.21dtv.com/songs/60035501.mkv
后来,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9_qv4gUo4vCgPQ.mp4
胡美仪-蔓莉蔓莉我爱你,http://em.21dtv.com/songs/60028554.mkv
胡杨林-香水有毒,http://vodcdn.video.taobao.com/oss/ali-video/180f9fcdb9e2b24d3b13a526fb90003e/video.m3u8
华晨宇-亲爱的小孩,http://em.21dtv.com/songs/60105668.mkv
荒山亮-时间的眼泪,http://em.21dtv.com/songs/60039130.mkv
黄贯中-请将手放开,http://em.21dtv.com/songs/60035527.mkv
黄贯中-醒你,http://em.21dtv.com/songs/60051182.mkv
黄家强-醒你,http://em.21dtv.com/songs/60051183.mkv
黄凯芹-每一个晚上,http://em.21dtv.com/songs/60029087.mkv
黄凯芹-你留我在此,http://em.21dtv.com/songs/60031902.mkv
黄凯芹-若生命等候,http://em.21dtv.com/songs/60037108.mkv
黄凯芹-伤感的恋人,http://vodcdn.video.taobao.com/oss/ali-video/71b50ed488178715c6144a55b11e8d03/video.m3u8
黄凯芹-深秋立楼头,http://em.21dtv.com/songs/60129834.mkv
黄凯芹-相爱很难,http://vodcdn.video.taobao.com/oss/ali-video/11b6273898b6a1b1da34e646264cd036/video.m3u8
黄凯芹-雨中的恋人们,http://vodcdn.video.taobao.com/oss/ali-video/75a2bc3f02719748be65b567afb8e0de/video.m3u8
黄品源+任贤齐-浪花一朵朵,http://em.21dtv.com/songs/60026219.mkv
黄琦珊-一样的月光,http://em.21dtv.com/songs/60053818.mkv
黄小琥-没那么简单,http://em.21dtv.com/songs/60028730.mkv
黄小琥-突然的自我,http://em.21dtv.com/songs/60042926.mkv
黄晓明-你在我心上,http://em.21dtv.com/songs/60032476.mkv
黄耀明+容祖儿-你还爱我吗,http://em.21dtv.com/songs/60031732.mkv
黄宗泽-全角度爱你,http://em.21dtv.com/songs/60035881.mkv
回心转意,https://vdse.bdstatic.com//f4a453f98f388a94c634cf342ffd9e6c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-09-24T15%3A27%3A47Z%2F-1%2Fhost%2F3ed5de050250a47eaacdea19f052b6698c3d5f577b735cd6dddb12261fdb5f05
火红的萨日朗,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnaLV4gUop5aBpQY.mp4

MTV2,#genre#

火火的爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzsXE4gUorZf38wc.mp4
火辣辣的情歌,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsaTA4gUohOr5ngc.mp4
霍尊-美丽的神话,http://em.21dtv.com/songs/60111516.mkv
家常饭菜,http://em.21dtv.com/songs/60100030.mkv
甲子蕙+林美-情比姐妹深,http://em.21dtv.com/songs/60034926.mkv
江映蓉-如果没有你,http://em.21dtv.com/songs/60036822.mkv
姜育恒-梅兰梅兰我爱你,http://em.21dtv.com/songs/60028995.mkv
讲真的,https://vdse.bdstatic.com//9145a29aecbbf594c5b21ab1e6b14d20.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A46%3A15Z%2F-1%2Fhost
姐姐妹妹站起来,http://em.21dtv.com/songs/60139261.mkv
金志文-没那么简单,http://em.21dtv.com/songs/60070909.mkv
九九+苏梦玫-青苹果乐园,http://em.21dtv.com/songs/60081540.mkv
玖月奇迹-康定情歌,http://em.21dtv.com/songs/60083215.mkv
就算没有如果张杰,https://vdse.bdstatic.com//b362a1c2ecbc60b18d3dc06cdc97f142.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A58%3A51Z%2F-
筷子兄弟小苹果,http://vd1.bdstatic.com/mda-hc2rwgemn6yrnvw2/mda-hc2rwgemn6yrnvw2.mp4
狂狼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
狂流,http://em.21dtv.com/songs/60139225.mkv
老猫-都说,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghPbQ7AUohPLwrAM.mp4
雷安娜-今宵多珍重,http://em.21dtv.com/songs/60023924.mkv
雷有辉+邓建明-曙光,http://em.21dtv.com/songs/60039780.mkv
李干慧-故乡的月,http://em.21dtv.com/songs/60019099.mkv
李家发+伍婉琛-片片枫叶情,http://em.21dtv.com/songs/60033435.mkv
李克勤+梁荣忠-恋爱大过天,http://em.21dtv.com/songs/60026999.mkv
李克勤-缱绻星光下,http://em.21dtv.com/songs/60034340.mkv
李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035810.mkv
李克勤-三千零一夜,http://em.21dtv.com/songs/60037285.mkv
李丽蕊-念亲恩,http://em.21dtv.com/songs/60083552.mkv
李丽珍-纯真,http://em.21dtv.com/songs/60013404.mkv
李利依-青青小河边,http://em.21dtv.com/songs/60064734.mkv
李炜+江映蓉-亲爱的小孩,http://em.21dtv.com/songs/60098474.mkv
李玟-你在我心上,http://em.21dtv.com/songs/60032475.mkv
李心洁-像你,http://em.21dtv.com/songs/60049391.mkv
李翊君-多情人都把灵魂给了谁,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/o1koj80kDcERprb8epC%40%40hd.m3u8
李翊君-诺言,http://vodcdn.video.taobao.com/oss/ali-video/b8096cd4762369bbcb4ceb52cc25a938/video.m3u8
李宇春-零点五英里,http://em.21dtv.com/songs/60027451.mkv
李玉刚-清明上河图,http://em.21dtv.com/songs/60034888.mkv
李治廷-奇迹等不到,http://em.21dtv.com/songs/60066224.mkv
李宗盛-鬼迷心窍,http://em.21dtv.com/songs/60019400.mkv
恋人心,https://vdse.bdstatic.com//e179fea2ba171a7268188a055702229d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A18%3A42Z%2F-1%2Fhost
梁朝伟-一天一天爱恋,http://vodcdn.video.taobao.com/oss/ali-video/d8c74bd184d05f8cf1cbd4bbd7307f79/video.m3u8
梁汉文-曼谷玛利亚,http://em.21dtv.com/songs/60028550.mkv
梁静茹-纯真,http://em.21dtv.com/songs/60013402.mkv
梁静茹-如果有一天,http://em.21dtv.com/songs/60036968.mkv
梁静茹-勇气,http://vodcdn.video.taobao.com/oss/ali-video/f501ffc81da040099b17fb1db30b92fe/1462937648/video.m3u8.m3u8
梁咏琪-高妹正传,http://em.21dtv.com/songs/60018211.mkv
林一峰-偏偏喜欢你,http://em.21dtv.com/songs/60033418.mkv
林一峰-情义两心坚,http://em.21dtv.com/songs/60035406.mkv
林忆莲-匆匆,http://em.21dtv.com/songs/60013474.mkv
林忆莲-存在,http://em.21dtv.com/songs/60013615.mkv
林子祥+谢安琪-俩忘烟水里,http://em.21dtv.com/songs/60076405.mkv
林子祥-每一个晚上,http://em.21dtv.com/songs/60029088.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034180.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034181.mkv
林子祥-千忆个夜晚,http://em.21dtv.com/songs/60092855.mkv
刘德华+林子祥-每一个晚上,http://em.21dtv.com/songs/60029089.mkv
刘德华-缠绵,http://em.21dtv.com/songs/60012256.mkv
刘德华-开心的马骝,http://em.21dtv.com/songs/60025029.mkv
刘德华-美丽的一天,http://em.21dtv.com/songs/60029247.mkv
刘德华-亲爱的小孩,http://em.21dtv.com/songs/60069725.mkv
刘德华-如果有一天,http://em.21dtv.com/songs/60036969.mkv
刘德华-十年,http://em.21dtv.com/songs/60038982.mkv
刘德华-世界第一等,http://em.21dtv.com/songs/60039259.mkv
刘德华-世界第一等,http://em.21dtv.com/songs/60039261.mkv
刘若英-绿岛小夜曲,http://em.21dtv.com/songs/60028155.mkv
刘心-亲爱的小孩,http://em.21dtv.com/songs/60071054.mkv
龙奔-全民社会摇,http://em.21dtv.com/songs/60129866.mkv
鹿港小镇,http://em.21dtv.com/songs/60100046.mkv
罗桦-每一个段落,http://em.21dtv.com/songs/60064519.mkv
罗敏庄+杜雯惠-让一切随风,http://em.21dtv.com/songs/60077335.mkv
罗敏庄+黄日华-两忘烟水里,http://em.21dtv.com/songs/60076435.mkv
罗时丰-故乡的月,http://em.21dtv.com/songs/60019100.mkv
罗中旭+纪敏佳-美丽的神话,http://em.21dtv.com/songs/60083378.mkv
吕方-多爱你一天,http://vodcdn.video.taobao.com/oss/ali-video/dcd97358c3e72377932aa883727320f9/video.m3u8
吕方-朋友别哭,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/qgljCDKewD8vEgOMrrt%40%40sd.m3u8
妈妈,http://em.21dtv.com/songs/60100020.mkv
迈克尔杰克逊,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw9ma4gUo3YLDvgU.mp4
麦德罗-热情的沙漠,http://em.21dtv.com/songs/60077340.mkv
麦穗-年年有今日,http://em.21dtv.com/songs/60061473.mkv
满文军+文章-故乡的云,http://em.21dtv.com/songs/60019103.mkv
满文军-圣洁的真爱,http://em.21dtv.com/songs/60091637.mkv
毛阿敏-没有根的花,http://em.21dtv.com/songs/60028784.mkv
毛宁-蓝蓝的夜蓝蓝的梦,http://vodcdn.video.taobao.com/oss/ali-video/6d5a8c2e7667e3d6138246a45571d1f7/video.m3u8
毛宁-你是我的眼,http://em.21dtv.com/songs/60062759.mkv
毛宁-晚秋,http://vodcdn.video.taobao.com/oss/ali-video/95751adaad64e6ca860b18f4855cd94d/video.m3u8
没有你陪伴我真的好孤单,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpPqtggYozbG1SQ.mp4
梅艳芳-今宵多珍重,http://em.21dtv.com/songs/60023925.mkv
